userName,content,score,at
Pengguna Google,terbaik,5,2026-02-25 07:18:10
Pengguna Google,"sekarang anter paket nya molor pake banget, lebih seringg pengiriman di tunda secara sepihak oleh kurir dengan alasan gak jelas. udah gitu sekrang ada biyaya tambahan subtotal ukuran khusus, kalo gtu trs sama aja harganya kaya di toko toko offline dong",1,2026-02-25 07:17:23
Pengguna Google,shoope sekarang pengiriman nya gak kayak dulu semakin kesini semakin lama pengiriman nya kalo kurir atau karyawan nya malas kerja pecat aja cari yang berkompeten yang betul betul mau kerja jangam gara gara itu yang harus nya yang di pesan di butuhkan sampe cepat tapi malah jadi lama kita gak pernah tau barang yang di pesan itu urgent atau tidak,1,2026-02-25 07:14:11
Pengguna Google,"kurir lu kebanyakan pada sengak(songong) padahal cuma nganter barang pesanan doang,blagunya minta ampun...kalo mau Negor customer baek² ni kurir lu kaya jagoan smua,tar di bentak balik bilang costumer kejam",1,2026-02-25 07:13:37
Pengguna Google,ok,5,2026-02-25 07:12:34
Pengguna Google,bagus la pokoknya mahh,5,2026-02-25 07:12:28
Pengguna Google,Utk mencari kebutuhan semua ada disini terkhusus fashion ada di fitur Shopee Live.. Cuman sdikit utk Shopee..Jgn trllu berpihak ke Seller perhatikan jg rekam jejak Customer / Pengguna apk ini..Misalnya system suspend metode pembayaran (COD-COD cek dulu) krna pengaduan pihak Seller (pengembalian barang)..Utk COD cek dulu itu kan hak pengguna/customer cari tahu (Sblm bayar apakah barang sesuai apa tdknya spt spillan Seller di Live),5,2026-02-25 07:11:43
Pengguna Google,sangat membantu masyarakat indonesia,5,2026-02-25 07:11:28
Pengguna Google,terimakasih sudah banyak membantu untuk pembelian barang kebutuhan di aplikasi shopee,5,2026-02-25 07:11:00
Pengguna Google,"shopee skrg sangat mngecewakan.. dulu nyaman² aja... skrg malah makin mahal ongkirnya.. blm lagi di bebankan ""pengiriman khusus"" jdi rasanya kita membayar ongkir 2x, sdh bayar Kargo + bayar lagi pengiriman Khusus..sdh bgtu mahal bnget. 4njiirr. sangat kecewaaa... semoga shopee kmbali lgi kaya dlu..",1,2026-02-25 07:08:58
Pengguna Google,"pengiriman nya super"" lelet. apalagi spx. paket udah 1 Minggu lebih di DC gak jalan"". dari tgl 15 sampe tgl 25 masih belum nyampe juga. udah ngadu ke cs gak ada pergerakan sama sekali",1,2026-02-25 07:06:27
Pengguna Google,"Super mantab banget, jooss gandooss mantab jiwa 👍👍👍🔥🔥🔥",5,2026-02-25 07:04:23
Pengguna Google,"saya sangat benci aplikasi ini karna tidak sesuai dengan di iklan,katanya shopee ini lebih hemat dan lebih cepat tapi nyatanya pesanan saya udah sebulan lebih belum juga sampe jadi tolong perbaiki dulu shopee nya jangan menipu orang dengan iklan kalian itu, kalou buat iklan haru yg bener dan harus sesuai dengan aplikasi nya jangan iklan yg ngaco itu tapi Ndak sesuai dengan aplikasi nya, mohon sekali lagi aplikasi nya diperbaiki dan haruspas,salam shopee lebih hemat sampe nya telat, hehehehehehhe",1,2026-02-25 07:03:42
Pengguna Google,ok banget. sangat mudah mencari barang yg sesuai kebutuhan,5,2026-02-25 07:02:53
Pengguna Google,"mohon untuk pinter pinter pilih jasa kirim, tidak sesuai estimasi awal, estimasi selalu di ubah ubah oleh pihak jasa kirim, sering gagal pengiriman sampe 3× gagal",1,2026-02-25 07:01:42
Pengguna Google,sy suka banget belanja di shopee,5,2026-02-25 06:57:55
Pengguna Google,"belanja online mantab murah,banyak diskon,lengkap",5,2026-02-25 06:57:35
Pengguna Google,apk sialan iklannya di mana2 nggu aja,1,2026-02-25 06:55:02
Pengguna Google,mantaf banget shopee iya ☺️,5,2026-02-25 06:54:48
Pengguna Google,sangat bagus,5,2026-02-25 06:54:27
Pengguna Google,pengiriman spx jelek sumpah.... klo belum mampu serahkan pada ahlinya....,1,2026-02-25 06:54:00
Pengguna Google,suka bnget blnja di shopee..,5,2026-02-25 06:53:55
Pengguna Google,"JNT udah gak ada, harus pake SPX. pengiriman pake SPX emang mengerikan, bisa stuck berhari-hari tanpa solusi. pesan lagi via spx 2 barang entah berantah lagi.",1,2026-02-25 06:53:38
Pengguna Google,iklan kebanyakan saya dah muak,1,2026-02-25 06:52:04
Pengguna Google,"semua yng saya pesann, bagus 👍",5,2026-02-25 06:48:08
Pengguna Google,sangat membantu,5,2026-02-25 06:47:34
Pengguna Google,hari ini rabu 25 februari shopee di wilayah kami ponorogo down parah,1,2026-02-25 06:47:33
Pengguna Google,iklannya maksa. ngerti ga sih kalau kebanyakan iklan gitu malah bikin ga mau make produknya?,1,2026-02-25 06:44:52
Pengguna Google,bagus,3,2026-02-25 06:44:11
Pengguna Google,bagus,5,2026-02-25 06:43:57
Pengguna Google,all good.,5,2026-02-25 06:39:42
Pengguna Google,"selalu lebih murah dan bebas ongkir, serba ada",5,2026-02-25 06:38:19
Pengguna Google,"oyyy bini gua mau makan ini bujukk, segala eror gituu awalnya 16k ko jadi 45k, yang bener donggg, sini dahh gua yang jadi CEO aja",1,2026-02-25 06:37:02
Pengguna Google,Biaya penjualan / potongan penjualan per produk lebih dari 24% . Shopee semakin NGERIIII Buat seller 🤦,2,2026-02-25 06:34:31
Pengguna Google,"saya selalu menggunakan aplikasi ini dan sampai saat ini memuaskan,,,,",5,2026-02-25 06:33:51
Pengguna Google,bagus bngt,5,2026-02-25 06:33:22
Pengguna Google,biasanya tf uang aman aman aja skrng malah lama bngt diproses mulu masaiya harus nunggu seharian mn posiisinya lagi abis solar mau ngambil duit mlh harus nunggu 1×24 jam,1,2026-02-25 06:32:50
Pengguna Google,"kadang tokonya barang kosong masih di tulis tersedia, nyebelin banget",3,2026-02-25 06:30:25
Pengguna Google,Saya baru pakai aplikasi Shopee dan sudah lumayan banyak transaksi di Shopee tapi spaylater Saya tidak bisa di upgrade karena ada masalah data padahal data yang Saya berikan semua benar coba hubungin Shopee via apk jawabannya tidak bisa memberikan solusi kapok saya pakai Shopee mending beralih ke apk laen,5,2026-02-25 06:29:13
Pengguna Google,"saya senang belanja di shopee,udah 4 tahun lebih langganan dg oren",5,2026-02-25 06:28:42
Pengguna Google,sangat puas dengan pelayanannya tokonya juga amanah kurirnya juga ramah,5,2026-02-25 06:27:25
Pengguna Google,terimakasih shopee sanget puas,5,2026-02-25 06:26:46
Pengguna Google,"ngelagnya NGELAG BANGET. terlalu banyak fitur jadi apknya jadi berat, padahal berguna bgt tapi ya itu harus sabar sabar pol, bahkan kadang suka home sendiri dari apk. 🙏",3,2026-02-25 06:26:44
Pengguna Google,mantap terpercaya 👍😇👍,5,2026-02-25 06:26:19
Pengguna Google,aplikasi ga jelas Saya mau beli Pesanan tp ga bisa Mulu tolong perbaiki ini shopee,1,2026-02-25 06:25:50
Pengguna Google,syuka pke bngt.. mempermudah unk belanja byar byar apapun krbutuhannya,5,2026-02-25 06:25:14
Pengguna Google,memudahkan blanja poko nya suka banget ga prlu keliling cari barang🥰,5,2026-02-25 06:23:31
Pengguna Google,"sangat membantu, dn oke..",5,2026-02-25 06:19:06
Pengguna Google,sangat mudah untuk pesan barang,5,2026-02-25 06:18:50
Pengguna Google,"klo serch tiba-tiba suka ganti ""NIKE "" sendiri, capek ngetik nya om",2,2026-02-25 06:18:27
Pengguna Google,cepat dan baik,4,2026-02-25 06:17:24
Pengguna Google,aku beli reel cepet banget sampe,5,2026-02-25 06:16:35
Pengguna Google,good,5,2026-02-25 06:13:55
Pengguna Google,is the best,5,2026-02-25 06:13:34
Pengguna Google,bismillah,3,2026-02-25 06:13:26
Pengguna Google,nekony pelit,2,2026-02-25 06:13:16
Pengguna Google,"penjualnya banyak ngawur barang sudah di cancel tetap saja di kirim, akhirnya g bisa cod enak belanja di Tokopedia",1,2026-02-25 06:12:25
Pengguna Google,belanja komplit .,5,2026-02-25 06:11:02
Pengguna Google,"sangat bagus,saya dapat membeli barang2 yang saya butuhkan",5,2026-02-25 06:09:18
Pengguna Google,mantul pokoknya.... make it simple... don't worry be happy..,5,2026-02-25 06:07:47
Pengguna Google,belanja mudah dan harga murah tentunya,5,2026-02-25 06:07:46
Pengguna Google,gak bisa QRIS lagi padahal waktu itu bisa QRIS lebih gampang,3,2026-02-25 06:07:02
Pengguna Google,jasa kirim shopee benar2 mengecewakan skrg.oesan barang tgl 20 feb dapat flash sale harga murah.smp skrg tgl 25 bertahan disleman tanpa diapa apain dan pihak shopee expres spt ingin menutupi kesalahan dgn menyatakan brg tdk bisa dikirim krn operasional dan spt dinyatakan dicancel pesanannya.udh seneng dpt harga murah malah barang ilang entah dimana ...bnr2 kecewa sekelas shopee pengiriman barang kacau balau spt ini...sia sia sudah,1,2026-02-25 06:05:37
Pengguna Google,"kenapa ya tiba"" dipencarian langsung muncul iphone padahal lgi cari barang lain tpi tba"" muncul dipencarian iphone ganggu bgt",2,2026-02-25 06:05:17
Pengguna Google,terimakasih telah membantu Indonesia belanja online,5,2026-02-25 06:03:49
Pengguna Google,Shopee selalu dihatiii..,5,2026-02-25 06:02:55
Pengguna Google,"kkak tolong, saya mau daftar pake akun baru kok lama bgt? kmrn juga akun saya udh verif eh eror bgt mau co harus ulang mulu ke halaman. dulu ga begitu pdhl",5,2026-02-25 06:01:25
Pengguna Google,produknya sesuai dengan gambar.,5,2026-02-25 06:00:51
Pengguna Google,"aplikasi ny sangaattt"" baguuus👍👍",5,2026-02-25 06:00:39
Pengguna Google,barang jarang gk sesuai deskripsi 🫠,5,2026-02-25 05:58:06
Pengguna Google,Voucher Garansi Tepat Waktu lu gak bisa dipake!! boong aje👎😡,2,2026-02-25 05:56:41
Pengguna Google,Merchant terpercaya & mudah,5,2026-02-25 05:55:46
Pengguna Google,bagus,5,2026-02-25 05:54:37
Pengguna Google,"anda adakan sekarang subtotal pengiriman khusus akan menjadikan salah satu penurunan pembeli barang besar secara drastis,dan akan beralih ke aplikasi lain voucher sia sia karena tertutupi okeh pesanan subtotal khusus yang besar sekian terima kasih ,semoga di hapus fitur itu dan kami akan pindah dengan aplikasi online lainnya semoga di gubris kalau tidak,cepat atau lanbat akan jadi awal kebangkrutan",2,2026-02-25 05:53:05
Pengguna Google,"iklannya dimana-mana, kurangin lah, ganggu bgt sumpah. kan udh banyak yang download, gua juga download kok. anoyying bgt please iklannya gausah dibikin ribet. bikin gak minat sama aplikasinya aja.",1,2026-02-25 05:51:06
Pengguna Google,tidak ada kontak kurir jadi susah untuk menghubungi,1,2026-02-25 05:50:24
Pengguna Google,Susah instal shope,2,2026-02-25 05:46:06
Pengguna Google,"disaranin pas buka shopee jangan langsung ke shopee vidio ya, soalnya kalo gak di pause shopee vidio nya si musik dari shopee vidio nya suka ttep ada,",4,2026-02-25 05:44:37
Pengguna Google,baju nya bgus2,5,2026-02-25 05:43:57
Pengguna Google,mantab dan bermanfaat,5,2026-02-25 05:43:15
Pengguna Google,bagus,5,2026-02-25 05:41:58
Pengguna Google,aplikasi buruk. apa lagi di shoopefood tambah buruk..,1,2026-02-25 05:40:20
Pengguna Google,sangat baik,5,2026-02-25 05:34:59
Pengguna Google,tanggal pemesanan berubah-ubah dari tanggal 23-24 sampai di tanggal 26-28 harus menunggu ini membuat layan tidak nyaman,1,2026-02-25 05:34:34
Pengguna Google,pengiriman lambat,1,2026-02-25 05:33:11
Pengguna Google,Terbaik 💯,5,2026-02-25 05:31:50
Pengguna Google,mantap mantap mantap 👍👍👍👍👍👍👍👍👍👍👍,5,2026-02-25 05:29:58
Pengguna Google,suka belanja di shopee selalu mendapat ongkir&banyak pot gratis lainnya,5,2026-02-25 05:26:02
Pengguna Google,kere,5,2026-02-25 05:21:22
Pengguna Google,top,5,2026-02-25 05:20:10
Pengguna Google,"Aplikasinya terlalu berat, mungkin terlalu banyak gamenya",5,2026-02-25 05:19:55
Pengguna Google,sangat puas,5,2026-02-25 05:19:28
Pengguna Google,"shope bulan ini pingiramnya slalu bermasalah sudah tidak tepat waktu molor berkepanjangan parah 2,4 hari bahkan nyampai seminggu baru tiba jadi males MW cek out,,, apa hrus beralih ke sebelah saja,,, ada apa ini shope,,,???",3,2026-02-25 05:19:27
Pengguna Google,jos,5,2026-02-25 05:19:16
Pengguna Google,barang original dan suka cod,5,2026-02-25 05:18:52
Pengguna Google,koin,5,2026-02-25 05:17:28
Pengguna Google,cocok,5,2026-02-25 05:16:20
Pengguna Google,memudahkan,5,2026-02-25 05:14:40
Pengguna Google,Shopee nya gk bisa dibuka,2,2026-02-25 05:13:24
Pengguna Google,tolong rancaekek DC sumedang itu di bubarin aja. kalo udah dibubarin dan dipecatin semua karyawannya baru kurubah penilaianku. masapaket sampe stack 5 hari gimana sih shopee,2,2026-02-25 05:13:13
Pengguna Google,aku udah lama pakai shopee dan alhamdulillah suka banget dan aman aman aja si,5,2026-02-25 05:11:28
Pengguna Google,apk brlanja ternyaman dan termuda sedunia sukses slalu buat shopee,5,2026-02-25 05:10:46
Pengguna Google,"nih apk ngasih nomor kurir aja susah banget,dapet nomor kurir itu buat mempermudah,ini malah di persulit jadinya gabisa kontak langsung,ujung ujung nya paket gak sampe sampe,di cancel atau bahkan ilang,ribet dah pkoknya",1,2026-02-25 05:09:10
Pengguna Google,shopee merakyat,5,2026-02-25 05:08:54
Pengguna Google,diskon fiktif rp 1 setelah di klik malah yng muncul harga normal mana sampai beberapa menit masih rp 1 tulisannya fiktif,1,2026-02-25 05:08:53
Pengguna Google,pelayanan bagus,5,2026-02-25 05:08:16
Pengguna Google,"baguss bangett apknyaa, memudahkann dalamm berbelanjaa onlinee, pokoknyaa bestt dehhh👍🏻👍🏻👍🏻",5,2026-02-25 05:07:41
Pengguna Google,mitra kerja Shopee adalah toko yg sering mengirim barang tidak sesuai dgn pesanan.,3,2026-02-25 05:07:13
Pengguna Google,bagus,4,2026-02-25 05:05:00
Pengguna Google,"kenapa sih sekarang kalo beli barang dishopee lebih dari 1 harus setting pembayaran lagi,mana kalo payment nya pake COD harus bayar lagi 5000,yang tadi nya murah jadi nambah lagi biaya nya. biaya penanganan juga mahal banget.mulai pindah haluan aja",2,2026-02-25 05:02:47
Pengguna Google,aplikasi masih lemot,1,2026-02-25 05:02:45
Pengguna Google,cukup bagus aplikasinya tapi lama kelamaan pesanannya lambat sampai kadang kurang pas notifikasi pengiriman,3,2026-02-25 05:02:22
Pengguna Google,"aplikasi gajelas sering bug, gabisa di buka",1,2026-02-25 05:00:34
Pengguna Google,Oke mantap...!,4,2026-02-25 05:00:17
Pengguna Google,pengiriman lama udah 1 minggu tidak datang datang,1,2026-02-25 04:59:43
Pengguna Google,trimksh,5,2026-02-25 04:59:14
Pengguna Google,👍👍👍👍👍 Kereen,5,2026-02-25 04:59:09
Pengguna Google,"KURIRNYA SONGONG, SOMBONG, DAN TIDAK ADA ETIKA, MASA PAKET SAYA DI CANCEL TANPA SEPENGETAHUAN CUSTOMER.",1,2026-02-25 04:56:36
Pengguna Google,sejauh ini barang yang dikirim tidak pernah yang gagal,5,2026-02-25 04:56:27
Pengguna Google,mantap...,5,2026-02-25 04:54:24
Pengguna Google,banyakin lagi gratis ongkirnya.,5,2026-02-25 04:53:11
Pengguna Google,penangan Shopee sangat bagus tingkatkan nomor kurir jg n di privasi agar mudah menghungi krir,5,2026-02-25 04:52:02
Pengguna Google,"aku ajukan pengembalian karena barang tidak lengkap dikirim malah ditolak dan akun aku jadi dilimit, tidak bisa cod. apa-apaan maksudnya? jujur sangat mengecewakan, aku udah mengikhlaskan malah di perlakukan seperti ini. sepertinya pihak Shopee memang nyuruh saya pindah ke sebelah saja deh.",1,2026-02-25 04:42:19
Pengguna Google,"kenapa sekarang ada biaya ukuran khusus dalam transaksi belanja online di shopee , biaya ukuran khusus sangat menggangu .",1,2026-02-25 04:42:16
Pengguna Google,bagus,5,2026-02-25 04:42:12
Pengguna Google,mentang mentang udah bnyak yang pakek bikin ongkir nggk ngotak udah lagi ada ukuran khusus apalah udah nggak banget nih aplikasi mending apk sebelah gw banget rekomendasi nih aplikasi lagi mana iklannya sana sini ongkir gratis ongkir gratis apalah giliran di checkout kena ongkir banyak malah mahal ongkir dari pada barang,1,2026-02-25 04:39:55
Pengguna Google,"belanja di shopee GK ribet dan bnyak gratis ongkir, pengembalian dana juga gampang",5,2026-02-25 04:39:39
Pengguna Google,pelayanan Shope sangat baik,5,2026-02-25 04:38:37
Pengguna Google,sangat membantu dalam berbelanja,5,2026-02-25 04:37:52
Pengguna Google,nice,4,2026-02-25 04:37:42
Pengguna Google,pengiriman terlalu cepat. sampe yg pesen keburu wafat 🤣🤣,1,2026-02-25 04:36:44
Pengguna Google,sangat membantu,5,2026-02-25 04:36:40
Pengguna Google,sangat baik,5,2026-02-25 04:36:26
Pengguna Google,"aplikasi sagat jelek, sering kali nge-bug dan juga iklan shopee dimana2, sangat amat mengganggu",1,2026-02-25 04:36:15
Pengguna Google,hati hati banyak penipuan,5,2026-02-25 04:36:11
Pengguna Google,mantap,5,2026-02-25 04:35:42
Pengguna Google,expedisi nya lemot jakarta solo doang kek sabang ke merauke.,1,2026-02-25 04:35:34
Pengguna Google,puas barang2 murah meriah,5,2026-02-25 04:35:07
Pengguna Google,Aplikasi ini sangat mmbntu smoga kdpan ny limit ny bs mmuas kan,5,2026-02-25 04:33:33
Pengguna Google,selalu puas dengan pelayanan di shopee,5,2026-02-25 04:32:52
Pengguna Google,sangat baik,5,2026-02-25 04:25:41
Pengguna Google,luar biasa mantap☺️☺️👍👍👍,5,2026-02-25 04:25:34
Pengguna Google,"suka banget sama apk nya,slalu ngasih barang barang yang terbaik",5,2026-02-25 04:19:45
Pengguna Google,"jelek semenjak ada biaya kebutuhan khusus, yg dimana sebelumnya kaga ada. memang gratis ongkir tetapi gak ngotak biayanya makin banyak jumlah makin besar pula biayanya, lebih better pakai ongkir... tolong di pertimbangkan lagi fitur tersebut 🙏",1,2026-02-25 04:16:38
Pengguna Google,oke,5,2026-02-25 04:15:46
Pengguna Google,suka sekali,5,2026-02-25 04:15:39
Pengguna Google,tolong di bantu kak. uang pengembalian dana saya belum masuk udah sebulan lebih kak. No pesanan : 25121265PD99UR. minta tolong dibantu kak. klo udah done ratingnya saya ganti kak,1,2026-02-25 04:15:32
Pengguna Google,membantu sekali,5,2026-02-25 04:12:23
Pengguna Google,oke,5,2026-02-25 04:11:11
Pengguna Google,"Aplikasinya mantap, pengiriman cepat tapi spaylater tidak pernah berambah limit sudah 4 tahun",5,2026-02-25 04:09:24
Pengguna Google,"shopee memang sangat membantu,, bnyak pilhan barang dan juga pilihan harga, ad duit minim pun masih bisa belanja,, mantapp bngett,, ngett, ngettt,",5,2026-02-25 04:08:56
Pengguna Google,sangat mudah dan memuaskan,5,2026-02-25 04:07:23
Pengguna Google,bagus app.. sangat membantu orderanya serba ada murah gratis ongkir... aku sangat puas.,5,2026-02-25 04:07:08
Pengguna Google,aplikasi shopee ini sangat bagus dan dapat membantu saya berbelanja dengan mudah.,5,2026-02-25 04:05:54
Pengguna Google,terbaik,5,2026-02-25 04:05:43
Pengguna Google,sll pake app ini,5,2026-02-25 04:05:33
Pengguna Google,bagussssss sip👍🏻👍🏻👍🏻,5,2026-02-25 04:01:46
Pengguna Google,Saya telah melakukan pembayaran via cod tapi masih dikenakan Spaylater,1,2026-02-25 03:58:15
Pengguna Google,lumayan bagus,5,2026-02-25 03:58:14
Pengguna Google,drivernya shopee semua orang kaya hujan dikit hilang semua,1,2026-02-25 03:54:30
Pengguna Google,oke,5,2026-02-25 03:51:23
Pengguna Google,bagus,5,2026-02-25 03:50:59
Pengguna Google,makin kesini makin eror promo atau voucher ga bsa dipakai,3,2026-02-25 03:50:41
Pengguna Google,Banyak promo dan enggak ribet.,5,2026-02-25 03:50:00
Pengguna Google,sangat memuaskan,5,2026-02-25 03:48:14
Pengguna Google,mantap,5,2026-02-25 03:47:58
Pengguna Google,bagus,4,2026-02-25 03:47:41
Pengguna Google,"lebih banyak lagi voucher diskon, bebas ongkir dan harga termurah",5,2026-02-25 03:47:03
Pengguna Google,Saya sngg suka dengan shopee mantab,5,2026-02-25 03:45:37
Pengguna Google,dgn adanya shopi jdi lbh mudah blnja,5,2026-02-25 03:43:58
Pengguna Google,memuaskan belanja di Shopee,5,2026-02-25 03:43:21
Pengguna Google,asik terus belanja,5,2026-02-25 03:41:01
Pengguna Google,"makasih untuk shopee, kamu sangat memudahkan dalam berbelanja dalam segala hal",5,2026-02-25 03:40:51
Pengguna Google,"ALAMAT SHOPEE FOOD JANGAN OTOMATIS KE LOKASI YG JAUH, OTOMATIS KE ALAMAT SESUAI YG KITA SIMPAN AJA",1,2026-02-25 03:40:36
Pengguna Google,gk kecewa blnja d shopee mantappp,5,2026-02-25 03:39:19
Pengguna Google,"saya terhitung pengguna baru shopee. selama ini baik"" saja",5,2026-02-25 03:35:54
Pengguna Google,sangat memuaskan,5,2026-02-25 03:35:32
Pengguna Google,min kenapa ngga bisa buat pembayaran alfa. biasanya langsung bisa kenapa ini gabisa!?,2,2026-02-25 03:35:18
Pengguna Google,"pengirimaan tidak jelas, barang gak pernah antar di rumah,, trus status return",1,2026-02-25 03:35:11
Pengguna Google,Sangat membantu dan harga ekonomis juga gak perlu cape,5,2026-02-25 03:34:37
Pengguna Google,"MANIPULASI SISTEM & GASLIGHTING USER – BUKTI RECORD ADA! Flash Sale Rp1 itu FALSE ADVERTISING. Saya punya RECORD: Klik tepat Rp1, tpi pas checkout sistem SENGAJA dibuat error/harga loncat normal. licik: tiap sesi jenis error-nya DIGANTI (loading lama, stok raib,/harga brubah) biar user merasa dirinya yg lambat, padahal CONTROLLED CHAOS dari algoritma. Teknik kotor demi eksploitasi trafik massal pakai harapan palsu. Jangan mau dibodohi testimoni settingan. Sistem klian mnipulatif KHSUS BRNG MAHAL",1,2026-02-25 03:33:26
Pengguna Google,"makin aneh pihak expedisi shopee express, paket udh mau sampai malah dibawa kembali ke penjual, dengan alasan tanpa jelas!",1,2026-02-25 03:29:34
Pengguna Google,"knpa soh klw buka apl nya selalu harus yg muncul itu video, dan knpa waktu lg buka apl lain shopee video tiba tiba muncul, sangat ngeganggu !",3,2026-02-25 03:29:34
Pengguna Google,bagus,5,2026-02-25 03:28:22
Pengguna Google,Saya sangat senang berlangganan di shoppe,5,2026-02-25 03:25:24
Pengguna Google,"shoppe belanja terpercaya dan terjamin, bagus terima kasih selalu yang terbaik",5,2026-02-25 03:23:42
Pengguna Google,puas,5,2026-02-25 03:23:21
Pengguna Google,murah meriah,5,2026-02-25 03:21:12
Pengguna Google,tambahkan pembayaran dana lah kurang itu doang sih menurut ku,4,2026-02-25 03:21:09
Pengguna Google,sangat puas kalo belanja lewat shopee ini😍dan benar benar sangat membantu disaat lagi males belanja keluar rumah 🩷,5,2026-02-25 03:20:45
Pengguna Google,"belanja lebih mudah dan efesien, juga banya disconnxya",5,2026-02-25 03:18:23
Pengguna Google,Alhamdulillah,5,2026-02-25 03:18:22
Pengguna Google,good aplikasi,5,2026-02-25 03:16:48
Pengguna Google,mantap,4,2026-02-25 03:16:08
Pengguna Google,barang ok .amanah,5,2026-02-25 03:12:58
Pengguna Google,"Semenjak ada BIAYA UKURAN KHUSUS belanja yang harusnya murah malah jadi mahal. Bahkan biaya nya sendiri bisa 5x lipat harga barang. Mending belanja offline aja, percuma ada gratis ongkir tapi biaya lainnya banyak.",1,2026-02-25 03:10:57
Pengguna Google,"untuk harga barang di bawah rp 5000, vocer gratis ongkir jarang bisa di pakai.",5,2026-02-25 03:10:10
Pengguna Google,👍👍👍👍,5,2026-02-25 03:10:10
Pengguna Google,"kecewa bgt pengantaran molor 3 hari lebih dari tanggal yg ditentuin tolong diperbaiki dong , biar nyaman pengguna shoppe tidak dibuat kecewa terus""an 1 bulan ini pesen shoppe kecewa di jasa kirimnya telat"" mulu",1,2026-02-25 03:10:00
Pengguna Google,"kalo ada toko yg jualan di shopee tidak amanah , bohong , di blokir saja toko nya",5,2026-02-25 03:08:44
Pengguna Google,"pelayanannya sangat bagus, aku suka dengan aplikasi ini👍👍👍",5,2026-02-25 03:04:02
Pengguna Google,pengiriman tetpat waktu,5,2026-02-25 03:03:13
Pengguna Google,"satu satunya aplikasi belanja online yg suka batalin belanjaan pembelinya, bukan dari penjual maupun pembeli",1,2026-02-25 03:01:12
Pengguna Google,Shopee sangat membantu mempermudah akses belanja .,4,2026-02-25 03:00:36
Pengguna Google,aku pesen barang satu ga bisa tpi bsk nya tiba tiba datang 2 sangat merugikan,1,2026-02-25 02:58:54
Pengguna Google,"marketplace langganan, simple n alhamdulillah belom petnah ada kendala.",5,2026-02-25 02:55:09
Pengguna Google,"Pesanan di gudang 4 hari tidak bergerak, dan endingnya diputuskan sepihak akan dikembalikan ke seller. Tidak ada penjelasan hasil investigasi kenapa barang tidak bergerak, tidak ada permintaan persetujuan untuk pengembalian dan dipaksa menerima keputusan ekspedisi.",1,2026-02-25 02:54:48
Pengguna Google,keren,5,2026-02-25 02:54:10
Pengguna Google,sangt membantu,5,2026-02-25 02:49:48
Pengguna Google,apa maksud nya coba udah aktifin voucher tapi malah ga bisa emg sistem rusak sampah kalau ga bisa setidak nya konfirmasi dulu lah main chek out aja emg gila ni aplikasi ga bisa di batalin lagi,1,2026-02-25 02:49:34
Pengguna Google,sangat kecewa sekali,1,2026-02-25 02:48:35
Pengguna Google,sementara aman hanya saja pemblokiran akun dan pembatasan cod ga relavan,5,2026-02-25 02:48:13
Pengguna Google,sangat memuaskan,5,2026-02-25 02:48:12
Pengguna Google,mantap cepat terpercaya,5,2026-02-25 02:46:32
Pengguna Google,super,5,2026-02-25 02:45:32
Pengguna Google,buruk bgt pelayanan pengiriman dishope ini,1,2026-02-25 02:44:00
Pengguna Google,cari keberuntungan,5,2026-02-25 02:41:54
Pengguna Google,memudahkan dalam berbelanja,5,2026-02-25 02:37:34
Pengguna Google,makin jaya BRAVO,5,2026-02-25 02:37:08
Pengguna Google,kerennn,5,2026-02-25 02:35:46
Pengguna Google,ok,5,2026-02-25 02:34:53
Pengguna Google,"shopee kok jadi gini sih.. padahal udah bayar tagihan spaylater tapi kok masih masuk diriwayat belom lunas agak kecewa sih ,.",3,2026-02-25 02:33:34
Pengguna Google,Shope keren👍👍👍,5,2026-02-25 02:31:15
Pengguna Google,belanja dishopee hemat uang hemat waktu bagus👍👍👍,5,2026-02-25 02:30:19
Pengguna Google,"ternyata sekarang belanja di tiktok lebih murah dan lebih cepat pengirimannya, dulu shopee jadi andalan gw sekarang udah tiktok",4,2026-02-25 02:29:54
Pengguna Google,pengiriman lelet ..dibatalkan tidak bisa 😏😏,1,2026-02-25 02:28:32
Pengguna Google,shopi bagus tapi TDK BSH cod,3,2026-02-25 02:26:49
Pengguna Google,bagus,5,2026-02-25 02:26:47
Pengguna Google,jempol,4,2026-02-25 02:25:43
Pengguna Google,gak bisa di gunakan,4,2026-02-25 02:25:36
Pengguna Google,menghubungi CS lama. penanganan lama.,1,2026-02-25 02:17:17
Pengguna Google,sangat puas sekali,5,2026-02-25 02:11:43
Pengguna Google,barang racun bambu itu palsu,2,2026-02-25 02:11:29
Pengguna Google,"harga murah, pengiriman cpt",5,2026-02-25 02:07:19
Pengguna Google,bagus banget kalau ada yang mau dipesan tinggal disini aja pokoknya aplikasi ini bagus banget,5,2026-02-25 02:06:48
Pengguna Google,MantaPP,5,2026-02-25 02:05:35
Pengguna Google,"Saran cari partner ekspedisi yg lebih baik, karena paket sering molor berhari-hari, waktu estimasi sering berubah, dan kompensasinya pun cuma voucher 10.000, sedangkan saya gagal ikut event karena keterlambatan sparepart. paket dari tgl 21 di jogja estimasi max tgl 24 datang, sekarang tgl 25 paket masih dijogja.",1,2026-02-25 02:05:18
Pengguna Google,keren banget.,5,2026-02-25 02:01:29
Pengguna Google,karna pengiriman cepat dan memuaskan,5,2026-02-25 02:00:54
