userName,content,score,at,text_token,text_stopword,text_stemmed,clean_text,polarity_score,polarity
Pengguna Google,kurirnya dan spx expressnya tidak ada yang beres,1,2026-02-27 05:18:56,"['kurirnya', 'dan', 'spx', 'expressnya', 'tidak', 'ada', 'yang', 'beres']","['kurirnya', 'spx', 'expressnya', 'beres']",kurir spx expressnya beres,kurir spx expressnya beres,0.0,netral
Pengguna Google,pesanan ngestuck terus,1,2026-02-24 04:21:03,"['pesanan', 'ngestuck', 'terus']","['pesanan', 'ngestuck']",pesan ngestuck,pesan ngestuck,-1.0,negatif
Pengguna Google,cepat sampai pesanan,5,2026-02-23 06:52:32,"['cepat', 'sampai', 'pesanan']","['cepat', 'pesanan']",cepat pesan,cepat pesan,-1.0,negatif
Pengguna Google,aplikasi nya jelekmasak beli k jadi k kan gila tapi boooong,5,2026-03-05 17:08:04,"['aplikasi', 'nya', 'jelekmasak', 'beli', 'k', 'jadi', 'k', 'kan', 'gila', 'tapi', 'boooong']","['aplikasi', 'jelekmasak', 'beli', 'k', 'k', 'gila', 'boooong']",aplikasi jelekmasak beli k k gila boooong,aplikasi jelekmasak beli k k gila boooong,0.0,netral
Pengguna Google,alhamdulilah bs mmpermudah belanja gk kemana mana tapi hrga lumayan mahal juga karn ongkirnya mahalkalau bisa jika telat pengiriman ada pengurangan harga ribu harusnya begitu bukan bonus vocer belanja yang tidak bs dipkai terkecuali belanja lagi itu tidak semua org selalu pngen belanja trs,3,2026-02-23 13:25:16,"['alhamdulilah', 'bs', 'mmpermudah', 'belanja', 'gk', 'kemana', 'mana', 'tapi', 'hrga', 'lumayan', 'mahal', 'juga', 'karn', 'ongkirnya', 'mahalkalau', 'bisa', 'jika', 'telat', 'pengiriman', 'ada', 'pengurangan', 'harga', 'ribu', 'harusnya', 'begitu', 'bukan', 'bonus', 'vocer', 'belanja', 'yang', 'tidak', 'bs', 'dipkai', 'terkecuali', 'belanja', 'lagi', 'itu', 'tidak', 'semua', 'org', 'selalu', 'pngen', 'belanja', 'trs']","['alhamdulilah', 'bs', 'mmpermudah', 'belanja', 'gk', 'kemana', 'hrga', 'lumayan', 'mahal', 'karn', 'ongkirnya', 'mahalkalau', 'telat', 'pengiriman', 'pengurangan', 'harga', 'ribu', 'bonus', 'vocer', 'belanja', 'bs', 'dipkai', 'terkecuali', 'belanja', 'org', 'pngen', 'belanja', 'trs']",alhamdulilah bs mmpermudah belanja gk mana hrga lumayan mahal karn ongkirnya mahalkalau telat kirim kurang harga ribu bonus vocer belanja bs dipkai kecuali belanja org pngen belanja trs,alhamdulilah bs mmpermudah belanja gk mana hrga lumayan mahal karn ongkirnya mahalkalau telat kirim kurang harga ribu bonus vocer belanja bs dipkai kecuali belanja org pngen belanja trs,-3.0,negatif
Pengguna Google,pengiriman lambat tolong dipercepat pengiriman nya udah nungguin gk dtang dtang,1,2026-03-03 06:02:17,"['pengiriman', 'lambat', 'tolong', 'dipercepat', 'pengiriman', 'nya', 'udah', 'nungguin', 'gk', 'dtang', 'dtang']","['pengiriman', 'lambat', 'tolong', 'dipercepat', 'pengiriman', 'udah', 'nungguin', 'gk', 'dtang', 'dtang']",kirim lambat tolong cepat kirim udah nungguin gk dtang dtang,kirim lambat tolong cepat kirim udah nungguin gk dtang dtang,3.0,positif
Pengguna Google,mantap barang murah,5,2026-03-02 15:54:01,"['mantap', 'barang', 'murah']","['mantap', 'barang', 'murah']",mantap barang murah,mantap barang murah,4.0,positif
Pengguna Google,barang penggiringan terbiasa selalu benar dan jika salah bisa di kembalikan,5,2026-02-24 11:53:59,"['barang', 'penggiringan', 'terbiasa', 'selalu', 'benar', 'dan', 'jika', 'salah', 'bisa', 'di', 'kembalikan']","['barang', 'penggiringan', 'terbiasa', 'salah', 'kembalikan']",barang giring biasa salah kembali,barang giring biasa salah kembali,-6.0,negatif
Pengguna Google,bagus barang nya sebelum dikirim cek dulu biar sesuai pesanan,4,2026-03-02 01:59:57,"['bagus', 'barang', 'nya', 'sebelum', 'dikirim', 'cek', 'dulu', 'biar', 'sesuai', 'pesanan']","['bagus', 'barang', 'dikirim', 'cek', 'biar', 'sesuai', 'pesanan']",bagus barang kirim cek biar sesuai pesan,bagus barang kirim cek biar sesuai pesan,-3.0,negatif
Pengguna Google,sangat bagus,4,2026-03-03 15:29:42,"['sangat', 'bagus']",['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,sangat membantu belanja aman,4,2026-02-28 12:09:57,"['sangat', 'membantu', 'belanja', 'aman']","['membantu', 'belanja', 'aman']",bantu belanja aman,bantu belanja aman,-2.0,negatif
Pengguna Google,ok,4,2026-02-25 00:52:59,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,kok makin lama makin aneh ya kurir nya nggak pernah update status pengiriman,1,2026-03-01 15:11:48,"['kok', 'makin', 'lama', 'makin', 'aneh', 'ya', 'kurir', 'nya', 'nggak', 'pernah', 'update', 'status', 'pengiriman']","['aneh', 'kurir', 'nggak', 'update', 'status', 'pengiriman']",aneh kurir nggak update status kirim,aneh kurir nggak update status kirim,0.0,netral
Pengguna Google,bagus poooooollllll,5,2026-03-02 16:40:32,"['bagus', 'poooooollllll']","['bagus', 'poooooollllll']",bagus poooooollllll,bagus poooooollllll,-1.0,negatif
Pengguna Google,sumpah demi apapun ini aplikasi aneh kayak aplikasi scam baru buka sebentar sering blank sering refresh ulang sendiri sering keluar sendiri sering tiba tiba macetstuck aneh pokonya kayak aplikasi scam,1,2026-03-04 13:38:49,"['sumpah', 'demi', 'apapun', 'ini', 'aplikasi', 'aneh', 'kayak', 'aplikasi', 'scam', 'baru', 'buka', 'sebentar', 'sering', 'blank', 'sering', 'refresh', 'ulang', 'sendiri', 'sering', 'keluar', 'sendiri', 'sering', 'tiba', 'tiba', 'macetstuck', 'aneh', 'pokonya', 'kayak', 'aplikasi', 'scam']","['sumpah', 'apapun', 'aplikasi', 'aneh', 'kayak', 'aplikasi', 'scam', 'buka', 'sebentar', 'blank', 'refresh', 'ulang', 'macetstuck', 'aneh', 'pokonya', 'kayak', 'aplikasi', 'scam']",sumpah apa aplikasi aneh kayak aplikasi scam buka sebentar blank refresh ulang macetstuck aneh poko kayak aplikasi scam,sumpah apa aplikasi aneh kayak aplikasi scam buka sebentar blank refresh ulang macetstuck aneh poko kayak aplikasi scam,-2.0,negatif
Pengguna Google,pengiriman terlalu lama dengan pesen lokasi terdekat,1,2026-03-03 05:46:25,"['pengiriman', 'terlalu', 'lama', 'dengan', 'pesen', 'lokasi', 'terdekat']","['pengiriman', 'pesen', 'lokasi', 'terdekat']",kirim sen lokasi dekat,kirim sen lokasi dekat,-1.0,negatif
Pengguna Google,ekspedisi jelek paket hari gak sampe,1,2026-03-04 12:24:33,"['ekspedisi', 'jelek', 'paket', 'hari', 'gak', 'sampe']","['ekspedisi', 'jelek', 'paket', 'sampe']",ekspedisi jelek paket sampe,ekspedisi jelek paket sampe,1.0,positif
Pengguna Google,suka belanja di shope,5,2026-03-01 23:59:56,"['suka', 'belanja', 'di', 'shope']","['suka', 'belanja', 'shope']",suka belanja shope,suka belanja shope,0.0,netral
Pengguna Google,gajelas mau ngirim shope pay ga bisa bisa eror mulu udah mau jam puki,1,2026-02-24 22:47:27,"['gajelas', 'mau', 'ngirim', 'shope', 'pay', 'ga', 'bisa', 'bisa', 'eror', 'mulu', 'udah', 'mau', 'jam', 'puki']","['gajelas', 'ngirim', 'shope', 'pay', 'eror', 'mulu', 'udah', 'jam', 'puki']",gajelas ngirim shope pay eror mulu udah jam puki,gajelas ngirim shope pay eror mulu udah jam puki,-3.0,negatif
Pengguna Google,jngan belnja di shoppe barang rosok di jual nyaa barang patah tetap di kirim,1,2026-02-27 11:55:03,"['jngan', 'belnja', 'di', 'shoppe', 'barang', 'rosok', 'di', 'jual', 'nyaa', 'barang', 'patah', 'tetap', 'di', 'kirim']","['jngan', 'belnja', 'shoppe', 'barang', 'rosok', 'jual', 'nyaa', 'barang', 'patah', 'kirim']",jngan belnja shoppe barang rosok jual nyaa barang patah kirim,jngan belnja shoppe barang rosok jual nyaa barang patah kirim,-1.0,negatif
Pengguna Google,ngeleggg bangetttt anjingggg gilaaaaaaaaaaaaaaaashopee anjinggggghh,1,2026-03-02 21:04:07,"['ngeleggg', 'bangetttt', 'anjingggg', 'gilaaaaaaaaaaaaaaaashopee', 'anjinggggghh']","['ngeleggg', 'bangetttt', 'anjingggg', 'gilaaaaaaaaaaaaaaaashopee', 'anjinggggghh']",ngeleggg bangetttt anjingggg gilaaaaaaaaaaaaaaaashopee anjinggggghh,ngeleggg bangetttt anjingggg gilaaaaaaaaaaaaaaaashopee anjinggggghh,0.0,netral
Pengguna Google,pokoknya seneng banget karena aplikasi shopee yang terpercaya,5,2026-03-03 11:22:23,"['pokoknya', 'seneng', 'banget', 'karena', 'aplikasi', 'shopee', 'yang', 'terpercaya']","['pokoknya', 'seneng', 'banget', 'aplikasi', 'shopee', 'terpercaya']",pokok neng banget aplikasi shopee percaya,pokok neng banget aplikasi shopee percaya,10.0,positif
Pengguna Google,sangat bagus sekali,5,2026-02-24 17:14:35,"['sangat', 'bagus', 'sekali']",['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,shopee memberikan pengalaman belanja yang memuaskanpelayanan paripurnaharga murce dibanding platform lainnya,5,2026-03-03 04:33:44,"['shopee', 'memberikan', 'pengalaman', 'belanja', 'yang', 'memuaskanpelayanan', 'paripurnaharga', 'murce', 'dibanding', 'platform', 'lainnya']","['shopee', 'pengalaman', 'belanja', 'memuaskanpelayanan', 'paripurnaharga', 'murce', 'dibanding', 'platform']",shopee alam belanja memuaskanpelayanan paripurnaharga murce banding platform,shopee alam belanja memuaskanpelayanan paripurnaharga murce banding platform,0.0,netral
Pengguna Google,buat pengiriman spx yang terutama d semarang tolong dong d tindak lanjuti ada masalah ap d gudang dc semarang sampai² paket saya belum sampai² udah hari,1,2026-03-02 04:28:18,"['buat', 'pengiriman', 'spx', 'yang', 'terutama', 'd', 'semarang', 'tolong', 'dong', 'd', 'tindak', 'lanjuti', 'ada', 'masalah', 'ap', 'd', 'gudang', 'dc', 'semarang', 'sampai²', 'paket', 'saya', 'belum', 'sampai²', 'udah', 'hari']","['pengiriman', 'spx', 'semarang', 'tolong', 'tindak', 'lanjuti', 'ap', 'gudang', 'dc', 'semarang', 'sampai²', 'paket', 'sampai²', 'udah']",kirim spx semarang tolong tindak lanjut ap gudang dc semarang sampai paket sampai udah,kirim spx semarang tolong tindak lanjut ap gudang dc semarang sampai paket sampai udah,0.0,netral
Pengguna Google,bagus dan mudah untuk belanja dan banyak game menarik yang bisa mendapat koin terimakasih atas yang telah menciptakan aplikasi ini,5,2026-03-03 09:20:10,"['bagus', 'dan', 'mudah', 'untuk', 'belanja', 'dan', 'banyak', 'game', 'menarik', 'yang', 'bisa', 'mendapat', 'koin', 'terimakasih', 'atas', 'yang', 'telah', 'menciptakan', 'aplikasi', 'ini']","['bagus', 'mudah', 'belanja', 'game', 'menarik', 'koin', 'terimakasih', 'menciptakan', 'aplikasi']",bagus mudah belanja game tarik koin terimakasih cipta aplikasi,bagus mudah belanja game tarik koin terimakasih cipta aplikasi,11.0,positif
Pengguna Google,ongkirnya sudah murah tapi dikarenakan ada subtotal ukuran khususnya k saya jadi ga jadi co tolong di perbaiki agar normal kembali,1,2026-03-05 06:49:44,"['ongkirnya', 'sudah', 'murah', 'tapi', 'dikarenakan', 'ada', 'subtotal', 'ukuran', 'khususnya', 'k', 'saya', 'jadi', 'ga', 'jadi', 'co', 'tolong', 'di', 'perbaiki', 'agar', 'normal', 'kembali']","['ongkirnya', 'murah', 'subtotal', 'ukuran', 'k', 'co', 'tolong', 'perbaiki', 'normal']",ongkirnya murah subtotal ukur k co tolong baik normal,ongkirnya murah subtotal ukur k co tolong baik normal,7.0,positif
Pengguna Google,sangat baikaplikasinya sangat membantu bangettt,5,2026-02-23 10:47:34,"['sangat', 'baikaplikasinya', 'sangat', 'membantu', 'bangettt']","['baikaplikasinya', 'membantu', 'bangettt']",baikaplikasinya bantu bangettt,baikaplikasinya bantu bangettt,-1.0,negatif
Pengguna Google,suka loading lama banget kalo upload video affiliate padahal sinyal bagus tolong dong diperbaiki pihak shopee,2,2026-03-03 13:49:47,"['suka', 'loading', 'lama', 'banget', 'kalo', 'upload', 'video', 'affiliate', 'padahal', 'sinyal', 'bagus', 'tolong', 'dong', 'diperbaiki', 'pihak', 'shopee']","['suka', 'loading', 'banget', 'kalo', 'upload', 'video', 'affiliate', 'sinyal', 'bagus', 'tolong', 'diperbaiki', 'shopee']",suka loading banget kalo upload video affiliate sinyal bagus tolong baik shopee,suka loading banget kalo upload video affiliate sinyal bagus tolong baik shopee,3.0,positif
Pengguna Google,proses pengembalian dana lama padahal yang bersalah dari pihak shopee nya sudah hampir minggu belum ada keputusan final tolong ya shopee tahun lalu saya juga mengalami kendala yang sama masa kejadian setiap tahun terulang,1,2026-03-01 15:27:50,"['proses', 'pengembalian', 'dana', 'lama', 'padahal', 'yang', 'bersalah', 'dari', 'pihak', 'shopee', 'nya', 'sudah', 'hampir', 'minggu', 'belum', 'ada', 'keputusan', 'final', 'tolong', 'ya', 'shopee', 'tahun', 'lalu', 'saya', 'juga', 'mengalami', 'kendala', 'yang', 'sama', 'masa', 'kejadian', 'setiap', 'tahun', 'terulang']","['proses', 'pengembalian', 'dana', 'bersalah', 'shopee', 'minggu', 'keputusan', 'final', 'tolong', 'shopee', 'mengalami', 'kendala', 'kejadian', 'terulang']",proses kembali dana salah shopee minggu putus final tolong shopee alami kendala jadi ulang,proses kembali dana salah shopee minggu putus final tolong shopee alami kendala jadi ulang,-3.0,negatif
Pengguna Google,apaan nih,1,2026-02-25 21:55:10,"['apaan', 'nih']",['nih'],nih,nih,0.0,netral
Pengguna Google,sagat membantu,5,2026-03-01 22:30:34,"['sagat', 'membantu']","['sagat', 'membantu']",sagat bantu,sagat bantu,-1.0,negatif
Pengguna Google,lumayan,3,2026-02-24 17:17:33,['lumayan'],['lumayan'],lumayan,lumayan,-1.0,negatif
Pengguna Google,saya sangat senang belanja di shopee karena fitur pilihan pengiriman sangat ok keluarga juga menggunakan shopee pokok nya ok,5,2026-02-28 13:52:19,"['saya', 'sangat', 'senang', 'belanja', 'di', 'shopee', 'karena', 'fitur', 'pilihan', 'pengiriman', 'sangat', 'ok', 'keluarga', 'juga', 'menggunakan', 'shopee', 'pokok', 'nya', 'ok']","['senang', 'belanja', 'shopee', 'fitur', 'pilihan', 'pengiriman', 'ok', 'keluarga', 'shopee', 'pokok', 'ok']",senang belanja shopee fitur pilih kirim ok keluarga shopee pokok ok,senang belanja shopee fitur pilih kirim ok keluarga shopee pokok ok,6.0,positif
Pengguna Google,sangatt baik,5,2026-03-01 04:42:15,"['sangatt', 'baik']",['sangatt'],sangatt,sangatt,0.0,netral
Pengguna Google,kebanyakan notif iklan dimana sorry uninstall,1,2026-03-05 03:18:18,"['kebanyakan', 'notif', 'iklan', 'dimana', 'sorry', 'uninstall']","['kebanyakan', 'notif', 'iklan', 'dimana', 'sorry', 'uninstall']",banyak notif iklan mana sorry uninstall,banyak notif iklan mana sorry uninstall,-4.0,negatif
Pengguna Google,terlalu sulit utk penyelesaian masalah,1,2026-02-24 03:15:50,"['terlalu', 'sulit', 'utk', 'penyelesaian', 'masalah']","['sulit', 'utk', 'penyelesaian']",sulit utk selesai,sulit utk selesai,-2.0,negatif
Pengguna Google,belanja di sini sangan peraktis dan aman menghemat isih dompet,5,2026-02-27 09:37:50,"['belanja', 'di', 'sini', 'sangan', 'peraktis', 'dan', 'aman', 'menghemat', 'isih', 'dompet']","['belanja', 'sangan', 'peraktis', 'aman', 'menghemat', 'isih', 'dompet']",belanja sangan peraktis aman hemat isih dompet,belanja sangan peraktis aman hemat isih dompet,0.0,netral
Pengguna Google,dan juga tolong di cek lagidi aplikasi belanja saya mau pesan shopeefood selalu pembelian oderan bayar x saya ada bukti riwayat mohon di bantu ya saya sudah alami x pesanan selalu begitu,5,2026-03-04 16:01:10,"['dan', 'juga', 'tolong', 'di', 'cek', 'lagidi', 'aplikasi', 'belanja', 'saya', 'mau', 'pesan', 'shopeefood', 'selalu', 'pembelian', 'oderan', 'bayar', 'x', 'saya', 'ada', 'bukti', 'riwayat', 'mohon', 'di', 'bantu', 'ya', 'saya', 'sudah', 'alami', 'x', 'pesanan', 'selalu', 'begitu']","['tolong', 'cek', 'lagidi', 'aplikasi', 'belanja', 'pesan', 'shopeefood', 'pembelian', 'oderan', 'bayar', 'x', 'bukti', 'riwayat', 'mohon', 'bantu', 'alami', 'x', 'pesanan']",tolong cek lagidi aplikasi belanja pesan shopeefood beli oderan bayar x bukti riwayat mohon bantu alami x pesan,tolong cek lagidi aplikasi belanja pesan shopeefood beli oderan bayar x bukti riwayat mohon bantu alami x pesan,-13.0,negatif
Pengguna Google,good,5,2026-03-01 16:20:50,['good'],['good'],good,good,5.0,positif
Pengguna Google,ok,5,2026-02-26 12:05:11,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,mantap shoppe indonesia,5,2026-02-27 03:16:51,"['mantap', 'shoppe', 'indonesia']","['mantap', 'shoppe', 'indonesia']",mantap shoppe indonesia,mantap shoppe indonesia,3.0,positif
Pengguna Google,woi ngapa ga bisa cod lagi cok cuba bisa cod terus,5,2026-03-06 06:09:09,"['woi', 'ngapa', 'ga', 'bisa', 'cod', 'lagi', 'cok', 'cuba', 'bisa', 'cod', 'terus']","['ngapa', 'cod', 'cok', 'cuba', 'cod']",ngapa cod cok cuba cod,ngapa cod cok cuba cod,0.0,netral
Pengguna Google,jangan ragu belanja di shopeebanyak diskound dan pasti gratis ongkir nya nyatagoodjob,5,2026-03-03 04:54:57,"['jangan', 'ragu', 'belanja', 'di', 'shopeebanyak', 'diskound', 'dan', 'pasti', 'gratis', 'ongkir', 'nya', 'nyatagoodjob']","['ragu', 'belanja', 'shopeebanyak', 'diskound', 'gratis', 'ongkir', 'nyatagoodjob']",ragu belanja shopeebanyak diskound gratis ongkir nyatagoodjob,ragu belanja shopeebanyak diskound gratis ongkir nyatagoodjob,0.0,netral
Pengguna Google,sempurna,5,2026-02-26 10:05:53,['sempurna'],['sempurna'],sempurna,sempurna,0.0,netral
Pengguna Google,shoope knp error ya mo byr tagihan ngk ad laporan y gmn ini,3,2026-03-02 02:37:40,"['shoope', 'knp', 'error', 'ya', 'mo', 'byr', 'tagihan', 'ngk', 'ad', 'laporan', 'y', 'gmn', 'ini']","['shoope', 'knp', 'error', 'mo', 'byr', 'tagihan', 'ngk', 'ad', 'laporan', 'gmn']",shoope knp error mo byr tagih ngk ad lapor gmn,shoope knp error mo byr tagih ngk ad lapor gmn,-4.0,negatif
Pengguna Google,ramadhan tahun ini shopee benarbenar bikin kecewa paket minggu stuck di gudang tidak dikirim dan setelahnya di batalkan oleh sistem tahun saya pakai shopee karena hal ini saya jadi berpindah ke olshop lain,2,2026-03-03 13:03:09,"['ramadhan', 'tahun', 'ini', 'shopee', 'benarbenar', 'bikin', 'kecewa', 'paket', 'minggu', 'stuck', 'di', 'gudang', 'tidak', 'dikirim', 'dan', 'setelahnya', 'di', 'batalkan', 'oleh', 'sistem', 'tahun', 'saya', 'pakai', 'shopee', 'karena', 'hal', 'ini', 'saya', 'jadi', 'berpindah', 'ke', 'olshop', 'lain']","['ramadhan', 'shopee', 'benarbenar', 'bikin', 'kecewa', 'paket', 'minggu', 'stuck', 'gudang', 'dikirim', 'setelahnya', 'batalkan', 'sistem', 'pakai', 'shopee', 'berpindah', 'olshop']",ramadhan shopee benarbenar bikin kecewa paket minggu stuck gudang kirim telah batal sistem pakai shopee pindah olshop,ramadhan shopee benarbenar bikin kecewa paket minggu stuck gudang kirim telah batal sistem pakai shopee pindah olshop,-10.0,negatif
Pengguna Google,update bintang ekspedisi sudah mulai membaik dan lebih tertata jangan sampai balik lagi ke pelayanan yang buruk ya pengguna butuh kepastian barang cepat sampai tolong terus ditingkatkan,4,2026-03-06 05:18:07,"['update', 'bintang', 'ekspedisi', 'sudah', 'mulai', 'membaik', 'dan', 'lebih', 'tertata', 'jangan', 'sampai', 'balik', 'lagi', 'ke', 'pelayanan', 'yang', 'buruk', 'ya', 'pengguna', 'butuh', 'kepastian', 'barang', 'cepat', 'sampai', 'tolong', 'terus', 'ditingkatkan']","['update', 'bintang', 'ekspedisi', 'membaik', 'tertata', 'pelayanan', 'buruk', 'pengguna', 'butuh', 'kepastian', 'barang', 'cepat', 'tolong', 'ditingkatkan']",update bintang ekspedisi baik tata layan buruk guna butuh pasti barang cepat tolong tingkat,update bintang ekspedisi baik tata layan buruk guna butuh pasti barang cepat tolong tingkat,0.0,netral
Pengguna Google,tidak pernah mengecewakan mantap,5,2026-03-01 14:51:27,"['tidak', 'pernah', 'mengecewakan', 'mantap']","['mengecewakan', 'mantap']",kecewa mantap,kecewa mantap,0.0,netral
Pengguna Google,mantap,5,2026-03-03 06:12:50,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,shopee the best,5,2026-03-01 00:56:22,"['shopee', 'the', 'best']","['shopee', 'best']",shopee best,shopee best,0.0,netral
Pengguna Google,pelayanan pengiriman ke papua selalu lambat estimasi pengiriman pelalu di undur sampai paket di nyatakan hilang dan tidak ada solusi dari pihak expedisi masih lebih baik pihak pengiriman sebelah lazada msh betanggung jawab atas keterlambatan pengiriman paket,1,2026-02-24 20:04:44,"['pelayanan', 'pengiriman', 'ke', 'papua', 'selalu', 'lambat', 'estimasi', 'pengiriman', 'pelalu', 'di', 'undur', 'sampai', 'paket', 'di', 'nyatakan', 'hilang', 'dan', 'tidak', 'ada', 'solusi', 'dari', 'pihak', 'expedisi', 'masih', 'lebih', 'baik', 'pihak', 'pengiriman', 'sebelah', 'lazada', 'msh', 'betanggung', 'jawab', 'atas', 'keterlambatan', 'pengiriman', 'paket']","['pelayanan', 'pengiriman', 'papua', 'lambat', 'estimasi', 'pengiriman', 'pelalu', 'undur', 'paket', 'nyatakan', 'hilang', 'solusi', 'expedisi', 'pengiriman', 'sebelah', 'lazada', 'msh', 'betanggung', 'keterlambatan', 'pengiriman', 'paket']",layan kirim papua lambat estimasi kirim lalu undur paket nyata hilang solusi expedisi kirim belah lazada msh betanggung lambat kirim paket,layan kirim papua lambat estimasi kirim lalu undur paket nyata hilang solusi expedisi kirim belah lazada msh betanggung lambat kirim paket,16.0,positif
Pengguna Google,semua nya baik cuma kadang pengiriman nya aja yang agak lama sampai nya lagi kalo bisa alat pembayaran nya bisa pake dana dong masa gak bisa padahal yang lain bisa pake dana,5,2026-03-01 12:54:08,"['semua', 'nya', 'baik', 'cuma', 'kadang', 'pengiriman', 'nya', 'aja', 'yang', 'agak', 'lama', 'sampai', 'nya', 'lagi', 'kalo', 'bisa', 'alat', 'pembayaran', 'nya', 'bisa', 'pake', 'dana', 'dong', 'masa', 'gak', 'bisa', 'padahal', 'yang', 'lain', 'bisa', 'pake', 'dana']","['kadang', 'pengiriman', 'aja', 'kalo', 'alat', 'pembayaran', 'pake', 'dana', 'pake', 'dana']",kadang kirim aja kalo alat bayar pake dana pake dana,kadang kirim aja kalo alat bayar pake dana pake dana,12.0,positif
Pengguna Google,jos,5,2026-03-02 06:29:32,['jos'],['jos'],jos,jos,0.0,netral
Pengguna Google,sangat seru belanja di sopee,5,2026-03-02 03:15:40,"['sangat', 'seru', 'belanja', 'di', 'sopee']","['seru', 'belanja', 'sopee']",seru belanja sopee,seru belanja sopee,-1.0,negatif
Pengguna Google,aplikasi yang sgt berguna,5,2026-02-28 14:40:49,"['aplikasi', 'yang', 'sgt', 'berguna']","['aplikasi', 'sgt', 'berguna']",aplikasi sgt guna,aplikasi sgt guna,4.0,positif
Pengguna Google,pelayanan aj gak ada,1,2026-02-27 13:31:25,"['pelayanan', 'aj', 'gak', 'ada']","['pelayanan', 'aj']",layan aj,layan aj,0.0,netral
Pengguna Google,bagus,5,2026-03-01 16:20:02,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,shopee ga jelass,1,2026-02-27 13:46:54,"['shopee', 'ga', 'jelass']","['shopee', 'jelass']",shopee jelass,shopee jelass,0.0,netral
Pengguna Google,kok orang yang jual barang kw tidak ditindak secara hukum mbak inikan termasuk pelanggaran,1,2026-02-26 19:27:33,"['kok', 'orang', 'yang', 'jual', 'barang', 'kw', 'tidak', 'ditindak', 'secara', 'hukum', 'mbak', 'inikan', 'termasuk', 'pelanggaran']","['orang', 'jual', 'barang', 'kw', 'ditindak', 'hukum', 'mbak', 'inikan', 'pelanggaran']",orang jual barang kw tindak hukum mbak ini langgar,orang jual barang kw tindak hukum mbak ini langgar,1.0,positif
Pengguna Google,buat pengiriman spx yang terutama d semarang tolong dong d tindak lanjuti ada masalah ap d gudang dc semarang sampai² paket saya belum sampai² udah hari,1,2026-03-02 04:28:18,"['buat', 'pengiriman', 'spx', 'yang', 'terutama', 'd', 'semarang', 'tolong', 'dong', 'd', 'tindak', 'lanjuti', 'ada', 'masalah', 'ap', 'd', 'gudang', 'dc', 'semarang', 'sampai²', 'paket', 'saya', 'belum', 'sampai²', 'udah', 'hari']","['pengiriman', 'spx', 'semarang', 'tolong', 'tindak', 'lanjuti', 'ap', 'gudang', 'dc', 'semarang', 'sampai²', 'paket', 'sampai²', 'udah']",kirim spx semarang tolong tindak lanjut ap gudang dc semarang sampai paket sampai udah,kirim spx semarang tolong tindak lanjut ap gudang dc semarang sampai paket sampai udah,0.0,netral
Pengguna Google,tempat belanja terseruu,5,2026-03-01 11:28:10,"['tempat', 'belanja', 'terseruu']","['belanja', 'terseruu']",belanja terseruu,belanja terseruu,-1.0,negatif
Pengguna Google,memudahkan,5,2026-02-25 05:14:40,['memudahkan'],['memudahkan'],mudah,mudah,1.0,positif
Pengguna Google,istimewa,5,2026-02-23 15:36:50,['istimewa'],['istimewa'],istimewa,istimewa,0.0,netral
Pengguna Google,dari b saya turunkan b krn shopee maruk memonopli jasa expedisinya sehingga kewalahan tidak bisa mngcover ketika sedang puncak sale paket saya tu ketahan lama di dc semarang,1,2026-03-01 06:13:20,"['dari', 'b', 'saya', 'turunkan', 'b', 'krn', 'shopee', 'maruk', 'memonopli', 'jasa', 'expedisinya', 'sehingga', 'kewalahan', 'tidak', 'bisa', 'mngcover', 'ketika', 'sedang', 'puncak', 'sale', 'paket', 'saya', 'tu', 'ketahan', 'lama', 'di', 'dc', 'semarang']","['b', 'turunkan', 'b', 'krn', 'shopee', 'maruk', 'memonopli', 'jasa', 'expedisinya', 'kewalahan', 'mngcover', 'puncak', 'sale', 'paket', 'tu', 'ketahan', 'dc', 'semarang']",b turun b krn shopee maruk memonopli jasa expedisinya kewalahan mngcover puncak sale paket tu tahan dc semarang,b turun b krn shopee maruk memonopli jasa expedisinya kewalahan mngcover puncak sale paket tu tahan dc semarang,-4.0,negatif
Pengguna Google,banyak bug,1,2026-03-05 00:38:17,"['banyak', 'bug']",['bug'],bug,bug,0.0,netral
Pengguna Google,ongkirnya kali harga barang gilabikin males belanja,1,2026-03-03 02:11:23,"['ongkirnya', 'kali', 'harga', 'barang', 'gilabikin', 'males', 'belanja']","['ongkirnya', 'kali', 'harga', 'barang', 'gilabikin', 'males', 'belanja']",ongkirnya kali harga barang gilabikin males belanja,ongkirnya kali harga barang gilabikin males belanja,-2.0,negatif
Pengguna Google,terikasih shopee,5,2026-03-04 19:53:41,"['terikasih', 'shopee']","['terikasih', 'shopee']",terikasih shopee,terikasih shopee,0.0,netral
Pengguna Google,good job shopee makin banyak bonus yaa,5,2026-03-01 07:08:01,"['good', 'job', 'shopee', 'makin', 'banyak', 'bonus', 'yaa']","['good', 'job', 'shopee', 'bonus']",good job shopee bonus,good job shopee bonus,6.0,positif
